station_locs,avg_rad,lat,lon
1808,65.9800033569336,59.9634,10.7639
1809,11.0200004577637,50.7988,4.0267
1810,2.69000005722046,50.5571,3.2384
1811,2.69000005722046,50.5571,3.2383
1812,0,52.2824,4.5874
1813,0.519999980926514,57.1587,-2.5572
1814,47.0999984741211,51.9032,4.4608
1815,11.0200004577637,50.7991,4.0261
1816,2.69000005722046,50.5574,3.2379
1817,2.78999996185303,48.4392,16.7917
1818,2.69000005722046,50.557,3.2381
1819,1.24000000953674,53.2371,-1.791
1820,1.24000000953674,53.2372,-1.7908
1821,1.24000000953674,53.237,-1.7913
1822,1.24000000953674,53.2374,-1.7908
1823,0.680000007152557,43.8238,5.3227
1824,42.7700004577637,50.6427,2.9833
1825,22.0400009155273,48.4011,11.7375
1826,0.680000007152557,43.8239,5.3225
1827,22.0400009155273,48.4011,11.7374
1828,32.5400009155273,56.1043,10.205
1829,22.0400009155273,48.4009,11.7375
1830,0.680000007152557,43.8236,5.3226
1831,0.680000007152557,43.8236,5.3225
1832,1.51999998092651,52.0943,6.4507
1833,11.0200004577637,50.799,4.0267
1834,5.07000017166138,50.1517,8.7336
1835,0.519999980926514,57.1588,-2.5573
1836,2.78999996185303,48.4388,16.7916
1837,5.07000017166138,50.1514,8.734
1838,2.78999996185303,48.4389,16.7912
1839,1.5,52.0647,-0.085
1840,0.680000007152557,43.8238,5.3228
1841,0.680000007152557,43.8236,5.3228
1842,0.680000007152557,43.8237,5.3228
1843,0.680000007152557,43.8239,5.3227
1844,0.519999980926514,57.1588,-2.557
1845,50.3899993896484,50.408,30.5339
1846,8.44999980926514,53.525,-2.2921
1847,0.680000007152557,43.8236,5.3227
1848,0,52.2823,4.5875
1849,50.3899993896484,50.4082,30.534
1850,2.69000005722046,50.557,3.238
1851,0.680000007152557,43.8239,5.3228
1852,0.680000007152557,43.8239,5.3229
1853,2.69000005722046,50.5573,3.2379
1854,0.680000007152557,43.8236,5.3229
1855,1,47.5199,5.1811
1856,1,47.52,5.1811
1857,1,47.5201,5.1812
1858,1,47.5201,5.1811
1859,1,47.52,5.1809
1860,0.959999978542328,48.2199,11.012
1861,8.55000019073486,50.8593,4.7006
1862,25.5,50.8592,4.7
1863,0.959999978542328,48.22,11.0119
1864,0,52.2821,4.5873
1865,33.4500007629395,51.9573,4.5824
1866,33.4500007629395,51.957,4.5827
1867,0.959999978542328,48.2195,11.0124
1868,1.24000000953674,53.2372,-1.791
1869,5.07000017166138,50.1516,8.7338
1870,0,46.966,7.1134
1871,0.970000028610229,47.52,5.1813
1872,1,47.52,5.1812
1873,2.78999996185303,48.4391,16.7918
1874,12.4399995803833,52.2154,5.4625
1875,23.4799995422363,58.6395,16.7956
1876,12.4399995803833,52.2159,5.4623
1877,12.4399995803833,52.2154,5.462
1878,39.9300003051758,43.8421,10.4835
1879,2.61999988555908,53.2545,-1.4667
1880,6.8899998664856,52.8728,-1.4514
1881,42.7700004577637,50.643,2.9837
1882,19.9599990844727,51.5962,-0.1477
1883,5.01999998092651,48.0123,11.5094
1884,42.7700004577637,50.6426,2.9834
1885,2.78999996185303,48.439,16.7918
1886,20.9200000762939,47.4717,11.9909
1887,2.78999996185303,48.439,16.7917
1888,0,50.7718,0.1202
1889,32.5400009155273,56.1048,10.2048
1890,2.78999996185303,48.4388,16.7915
1891,1.5,52.0653,-0.0852
1892,5.07000017166138,50.1513,8.734
1893,9.02999973297119,52.873,-1.4514
1894,0,52.2826,4.5873
1895,5.21999979019165,52.2063,6.7995
1896,2.78999996185303,48.4391,16.792
1897,0.680000007152557,43.8238,5.3224
1898,0.680000007152557,43.824,5.3229
1899,1,47.5199,5.1808
1900,0.970000028610229,47.5201,5.1813
1901,6.8899998664856,52.8729,-1.4514
1902,0.699999988079071,51.7578,-2.5004
1903,0,46.9664,7.1144
1904,3.66000008583069,53.3565,-3.087
1905,12.4399995803833,52.216,5.4622
1906,12.4399995803833,52.2155,5.462
1907,12.4399995803833,52.2153,5.4622
1908,5.03999996185303,52.473,13.1109
1909,0,46.9662,7.1144
1910,5.21999979019165,52.2063,6.7999
1911,5.21999979019165,52.2067,6.7999
1912,42.7700004577637,50.6431,2.9837
1913,1.00999999046326,51.8822,-2.4321
1914,5.32000017166138,53.1872,8.2476
1915,0.519999980926514,57.1592,-2.5573
1916,18.2900009155273,58.6398,16.7957
1917,2.78999996185303,48.4391,16.7915
1918,18.2900009155273,58.6396,16.796
1919,2.78999996185303,48.4389,16.7914
1920,30.8999996185303,52.5365,13.6114
1921,50.3899993896484,50.4084,30.5337
1922,9.02999973297119,52.873,-1.4513
1923,2.61999988555908,53.2547,-1.4663
1924,6.8899998664856,52.8728,-1.4513
1925,1.5,52.0648,-0.0852
1926,3.66000008583069,53.3564,-3.0873
1927,0.600000023841858,48.4592,0.7136
1928,32.5400009155273,56.1048,10.2049
1929,42.7700004577637,50.643,2.9834
1930,1.5,52.0652,-0.0849
1931,1.24000000953674,53.2371,-1.7909
1932,7.17000007629395,52.4728,13.111
1933,1.5,52.0651,-0.0849
1934,32.5400009155273,56.1047,10.2051
1935,0,50.7719,0.1201
1936,5.03999996185303,52.473,13.111
1937,5.07000017166138,50.1513,8.7339
1938,25.7399997711182,52.491,13.4449
1939,0.519999980926514,57.1588,-2.5575
1940,21.1499996185303,44.3403,4.7563
1941,7.21999979019165,52.6916,-1.8374
1942,0.680000007152557,43.824,5.3228
1943,0.680000007152557,43.8238,5.3229
1944,7.21999979019165,52.6915,-1.8371
1945,32.5400009155273,56.1047,10.2046
1946,8.9399995803833,49.2712,11.4666
1947,5.76000022888184,52.1205,16.0511
1948,39.7599983215332,50.6151,3.0281
1949,5.07000017166138,50.1516,8.7334
1950,50.3899993896484,50.4081,30.5336
1951,0.970000028610229,51.6809,-2.3087
1952,47.0999984741211,51.9035,4.4609
1953,42.7700004577637,50.6431,2.9835
1954,50.3899993896484,50.4082,30.5337
1955,9.02999973297119,52.8733,-1.4517
1956,2.61999988555908,53.2546,-1.4668
1957,2.61999988555908,53.2547,-1.4668
1958,2.61999988555908,53.2548,-1.4668
1959,2.61999988555908,53.2545,-1.4668
1960,6.8899998664856,52.8729,-1.4513
1961,1.00999999046326,51.8821,-2.4316
1962,9.02999973297119,52.8731,-1.4512
1963,25.5,50.859,4.6999
1964,25.5,50.8594,4.7003
1965,42.7700004577637,50.6431,2.9836
1966,1.00999999046326,51.8821,-2.4318
1967,42.7700004577637,50.6431,2.9833
1968,1.00999999046326,51.8823,-2.4322
1969,20.2000007629395,51.0869,4.4586
1970,11.6000003814697,50.1562,8.7528
1971,2.69000005722046,50.5574,3.238
1972,0,50.7719,0.12
1973,0,50.7719,0.1202
1974,1.5,52.065,-0.0848
1975,42.7700004577637,50.643,2.9832
1976,0.970000028610229,51.6809,-2.3086
1977,20.2000007629395,51.0868,4.458
1978,1.00999999046326,51.8823,-2.4321
1979,20.2000007629395,51.0869,4.4578
1980,1.00999999046326,51.8825,-2.4323
1981,1.00999999046326,51.8824,-2.4323
1982,7.21999979019165,52.6913,-1.8372
1983,1.5,52.0649,-0.0854
1984,5.32000017166138,53.187,8.2474
1985,7.23000001907349,50.8543,3.3545
1986,11.6000003814697,50.1561,8.7535
1987,0.699999988079071,51.7582,-2.5003
1988,0.519999980926514,57.1591,-2.5571
1989,0,52.2824,4.5869
1990,3.60999989509583,52.4731,13.1104
1991,1.00999999046326,51.8825,-2.4321
1992,39.7599983215332,50.6153,3.0283
1993,5.76000022888184,52.1204,16.0512
1994,0.519999980926514,57.1588,-2.5574
1995,5.01999998092651,48.0123,11.5097
1996,0.519999980926514,57.1591,-2.5576
1997,0,52.2823,4.5869
1998,20.9200000762939,47.4717,11.9911
1999,65.9800033569336,59.963,10.7639
2000,1.24000000953674,53.2372,-1.7911
2001,1.00999999046326,51.8821,-2.4315
2002,8.9399995803833,49.2714,11.4662
2003,5.76000022888184,52.1206,16.0513
2004,0.959999978542328,48.2201,11.0121
2005,18.2900009155273,58.6399,16.7957
2006,0.519999980926514,57.1592,-2.557
2007,23.4799995422363,58.6395,16.796
2008,2.78999996185303,48.4389,16.7915
2009,2.78999996185303,48.4389,16.792
2010,2.78999996185303,48.4388,16.7918
2011,2.78999996185303,48.439,16.7913
2012,2.78999996185303,48.439,16.7919
2013,2.78999996185303,48.439,16.7914
2014,0.939999997615814,53.2371,-1.7912
2015,11.6000003814697,50.156,8.7536
2016,9.02999973297119,52.8733,-1.4512
2017,22.0400009155273,48.4009,11.7378
2018,5.07000017166138,50.1517,8.7337
2019,65.9800033569336,59.963,10.764
2020,5.07000017166138,50.1512,8.7336
2021,25.7399997711182,52.491,13.4454
2022,4.26999998092651,58.376,12.3744
2023,7.21999979019165,52.6914,-1.8374
2024,53.75,43.3124,5.4101
2025,0,52.2823,4.587
2026,2.61999988555908,53.2547,-1.4665
2027,21.25,48.8071,9.2231
2028,9.02999973297119,52.873,-1.4512
2029,21.25,48.8068,9.224
2030,5.32000017166138,53.1869,8.2476
2031,5.32000017166138,53.187,8.2478
2032,5.32000017166138,53.1871,8.2477
2033,1.01999998092651,48.2197,11.0126
2034,0.819999992847443,47.3113,-1.9657
2035,0.779999971389771,47.3113,-1.9658
2036,0.819999992847443,47.3114,-1.9658
2037,65.9800033569336,59.963,10.7638
2038,5.21999979019165,52.2067,6.7998
2039,9.02999973297119,52.873,-1.4517
2040,9.02999973297119,52.873,-1.4516
2041,18.7099990844727,49.2714,11.4663
2042,5.21999979019165,52.2063,6.7994
2043,7.17000007629395,52.4729,13.1111
2044,18.7099990844727,49.2713,11.4664
2045,18.7099990844727,49.2712,11.4668
2046,32.5400009155273,56.1045,10.2046
2047,7.17000007629395,52.4729,13.1112
2048,7.80999994277954,52.4729,13.1104
2049,3.60999989509583,52.4731,13.1102
2050,5.21999979019165,52.2064,6.7999
2051,25.5,50.8594,4.7001
2052,8.55000019073486,50.8591,4.6998
2053,25.5,50.859,4.7004
2054,0.970000028610229,51.681,-2.3088
2055,25.5,50.8593,4.7005
2056,25.5,50.8592,4.7004
2057,11.6000003814697,50.1559,8.753
2058,5.01999998092651,48.0125,11.5095
2059,5.01999998092651,48.0123,11.5098
2060,5.01999998092651,48.0125,11.5096
2061,5.01999998092651,48.0125,11.5097
2062,0.959999978542328,48.2199,11.0124
2063,7.17000007629395,52.4728,13.1111
2064,5.03999996185303,52.473,13.1111
2065,0.959999978542328,48.2196,11.0125
2066,17.6100006103516,55.9409,-3.0959
2067,1.24000000953674,53.2373,-1.791
2068,1.24000000953674,53.2373,-1.7911
2069,1.24000000953674,53.2373,-1.7908
2070,1.24000000953674,53.2373,-1.7909
2071,18.7099990844727,49.2713,11.4665
2072,18.7099990844727,49.2712,11.4667
2073,18.7099990844727,49.2713,11.4662
2074,18.7099990844727,49.2712,11.4669
2075,18.7099990844727,49.2714,11.4665
2076,11.6000003814697,50.1562,8.7531
2077,10.3900003433228,51.6009,4.8238
2078,17.6100006103516,55.9411,-3.0964
2079,23.4799995422363,58.6395,16.7959
2080,33.4500007629395,51.9568,4.5829
2081,10.3900003433228,51.6007,4.8238
2082,2.78999996185303,48.4392,16.7918
2083,10.3900003433228,51.6009,4.8237
2084,5.03999996185303,52.4731,13.1109
2085,1.54999995231628,52.0649,-0.0855
2086,1.5,52.0647,-0.0851
2087,0.980000019073486,51.9444,0.8035
2088,1.24000000953674,53.2369,-1.7911
2089,1.24000000953674,53.2369,-1.791
2090,2.78999996185303,48.4389,16.7913
2091,18.2900009155273,58.6399,16.7959
2092,2.69000005722046,50.5574,3.2383
2093,18.2900009155273,58.6398,16.7961
2094,18.2900009155273,58.6399,16.796
2095,0.980000019073486,51.9445,0.8033
2096,9.02999973297119,52.8732,-1.4518
2097,5.07000017166138,50.1515,8.7334
2098,4.15999984741211,50.1515,8.7333
2099,25.7399997711182,52.4909,13.4443
2100,4.15999984741211,50.1512,8.7337
2101,5.07000017166138,50.1513,8.7335
2102,5.07000017166138,50.1515,8.7338
2103,0.680000007152557,43.8237,5.3224
2104,22.0400009155273,48.4008,11.7375
2105,22.0400009155273,48.401,11.7378
2106,0.980000019073486,51.9442,0.8035
2107,5.07000017166138,50.1515,8.7339
2108,5.07000017166138,50.1512,8.7339
2109,9.02999973297119,52.8731,-1.4517
2110,0.680000007152557,43.8236,5.3224
2111,20.9200000762939,47.4718,11.9909
2112,25.7399997711182,52.4911,13.4445
2113,0.959999978542328,48.2195,11.0125
2114,5.07000017166138,50.1516,8.7333
2115,0,52.2822,4.5876
2116,5.07000017166138,50.1514,8.7339
2117,2.78999996185303,48.4389,16.7919
2118,5.07000017166138,50.1512,8.7338
2119,0.610000014305115,43.8238,5.323
2120,0.610000014305115,43.8239,5.323
2121,6.42000007629395,51.8859,4.665
2122,0.959999978542328,48.2198,11.012
2123,1,47.52,5.181
2124,1,47.5201,5.1809
2125,1,47.5201,5.1808
2126,1,47.5201,5.181
2127,1,47.5199,5.1812
2128,5.01999998092651,48.0122,11.5095
2129,33.4500007629395,51.9572,4.5828
2130,17.6100006103516,55.941,-3.0954
2131,2.61999988555908,53.2547,-1.4669
2132,30.4300003051758,50.7183,7.0505
2133,33.4500007629395,51.9571,4.5829
2134,1.24000000953674,53.2371,-1.7911
2135,33.4500007629395,51.9572,4.5825
2136,0.680000007152557,43.8235,5.3226
2137,2.69000005722046,50.5572,3.2378
2138,33.4500007629395,51.9573,4.5827
2139,6.55000019073486,50.4079,30.534
2140,25.7399997711182,52.4912,13.4442
2141,0,53.0062,4.7845
2142,2.61999988555908,53.2546,-1.4669
2143,2.69000005722046,50.557,3.2378
2144,1.01999998092651,48.2197,11.012
2145,25.5,50.859,4.7001
2146,25.5,50.8589,4.7
2147,0.970000028610229,51.6806,-2.3086
2148,25.5,50.8591,4.7
2149,10.3900003433228,51.6005,4.8236
2150,0.970000028610229,51.6808,-2.3085
2151,18.7099990844727,49.2713,11.4663
2152,25.5,50.8594,4.7002
2153,10.3900003433228,51.6006,4.8238
2154,0,52.2825,4.5875
2155,0,52.2822,4.5875
2156,50.3899993896484,50.408,30.5337
2157,50.3899993896484,50.4082,30.5336
2158,50.3899993896484,50.408,30.534
2159,6.42000007629395,51.8859,4.6651
2160,6.42000007629395,51.8859,4.6648
2161,1.49000000953674,52.5445,6.1101
2162,1.49000000953674,52.5445,6.1102
2163,1.49000000953674,52.5444,6.1104
2164,16.9099998474121,52.4912,13.4445
2165,25.7399997711182,52.491,13.4452
2166,18.7099990844727,49.2713,11.4668
2167,2.61999988555908,53.2546,-1.4665
2168,2.61999988555908,53.2545,-1.4666
2169,2.61999988555908,53.2545,-1.4669
2170,25.7399997711182,52.4912,13.4444
2171,18.7099990844727,49.2714,11.4664
2172,18.7099990844727,49.2713,11.4669
2173,18.7099990844727,49.2714,11.4667
2174,25.7399997711182,52.4911,13.4451
2175,5.76000022888184,52.1208,16.051
2176,33.4500007629395,51.957,4.583
2177,5.21999979019165,52.2068,6.7997
2178,39.7599983215332,50.615,3.0279
2179,5.01999998092651,48.0126,11.5096
2180,10.3900003433228,51.6008,4.8232
2181,7.84999990463257,50.6723,7.1541
2182,5.07000017166138,50.1517,8.7335
2183,50.3899993896484,50.4079,30.5338
2184,1.00999999046326,51.8824,-2.4322
2185,2.69000005722046,50.557,3.2384
2186,0.959999978542328,48.2196,11.0122
2187,0.680000007152557,43.8237,5.3229
2188,5.01999998092651,48.0121,11.5095
2189,5.01999998092651,48.0122,11.5102
2190,0.959999978542328,48.22,11.0123
2191,0.680000007152557,43.8235,5.3227
2192,6.55000019073486,50.408,30.5336
2193,6.55000019073486,50.4079,30.5339
2194,2.61999988555908,53.2545,-1.4673
2195,2.64000010490418,53.2548,-1.4666
2196,8.55000019073486,50.8589,4.7002
2197,0.939999997615814,53.237,-1.7912
2198,2.61999988555908,53.2545,-1.4665
2199,2.61999988555908,53.2548,-1.4665
2200,2.61999988555908,53.2548,-1.4669
2201,2.44000005722046,53.2549,-1.4668
2202,2.61999988555908,53.2548,-1.4667
2203,2.61999988555908,53.2548,-1.4671
2204,2.61999988555908,53.2545,-1.4672
2205,2.61999988555908,53.2545,-1.4671
2206,2.61999988555908,53.2547,-1.4662
2207,2.44000005722046,53.2546,-1.4671
2208,2.61999988555908,53.2547,-1.467
2209,25.5,50.8591,4.6999
2210,25.5,50.8595,4.7004
2211,25.5,50.8595,4.7002
2212,17.6100006103516,55.9409,-3.0953
2213,0.680000007152557,43.8235,5.3225
2214,16.9099998474121,52.4911,13.4443
2215,8.55000019073486,50.859,4.6998
2216,2.26999998092651,53.1868,8.2475
2217,1.49000000953674,52.5443,6.1103
2218,5.76000022888184,52.1206,16.0514
2219,0.959999978542328,52.5444,6.1099
2220,1.86000001430511,52.2154,5.4619
2221,25.5,50.859,4.7003
2222,5.01999998092651,48.0122,11.51
2223,2.78999996185303,48.4388,16.7914
2224,1.49000000953674,52.5444,6.11
2225,1.49000000953674,52.5445,6.11
2226,2.26999998092651,53.1869,8.2475
2227,5.32000017166138,53.1872,8.2477
2228,0.959999978542328,48.2199,11.0125
2229,16.9099998474121,52.4913,13.4448
2230,16.9099998474121,52.491,13.4451
2231,33.4500007629395,51.9569,4.5831
2232,0.980000019073486,51.9445,0.8032
2233,0.980000019073486,51.9442,0.8031
2234,6.42000007629395,51.8859,4.6652
2235,0.959999978542328,52.5446,6.1102
2236,25.7399997711182,52.491,13.4442
2237,4.8899998664856,50.6205,6.9485
2238,1.00999999046326,51.8825,-2.4322
2239,6.55000019073486,50.4083,30.5337
2240,16.9099998474121,52.491,13.4444
2241,0.959999978542328,48.2196,11.0121
2242,8.55000019073486,50.8589,4.6998
2243,3,52.1205,16.0512
2244,1.32000005245209,50.5575,3.2383
2245,0.479999989271164,43.824,5.323
2246,5.32000017166138,53.1871,8.2478
2247,16.9099998474121,52.4909,13.4446
2248,16.9099998474121,52.491,13.4443
2249,0.370000004768372,51.8823,-2.4323
2250,3,52.1207,16.0513
2251,2.64000010490418,53.2546,-1.4664
2252,8.9399995803833,49.2715,11.4662
2253,0.959999978542328,52.5445,6.1097
2254,4.8899998664856,50.6205,6.9487
2255,0.72000002861023,47.52,5.1808
2256,31.8400001525879,51.9569,4.583
2257,1.32000005245209,50.5574,3.2384
2258,3,52.1209,16.0511
2259,1.01999998092651,48.2201,11.0122
2260,3.11999988555908,48.0121,11.51
2261,8.9399995803833,49.2714,11.4661
2262,4.8899998664856,50.6205,6.9488
2263,0.72000002861023,47.5199,5.181
2264,0.959999978542328,52.5447,6.1101
2265,6.55000019073486,50.4083,30.534
2266,1.8400000333786,7.95,98.3564
2267,0.219999998807907,51.279,30.2131
2268,0.509999990463257,51.239,-2.3492
2269,0.219999998807907,51.2791,30.2132
2270,0.939999997615814,53.237,-1.7911
2271,16.9099998474121,52.4911,13.445
2272,31.8400001525879,51.9569,4.5829
2273,0.810000002384186,51.538,-2.1492
2274,0.810000002384186,51.5381,-2.1492
2275,4.05000019073486,52.1234,6.2277
2276,0.509999990463257,51.2389,-2.3493
2277,7.84999990463257,51.8861,4.6648
2278,4.05000019073486,52.1234,6.228
2279,1.44000005722046,50.1274,8.3333
2280,4.05000019073486,52.1235,6.2279
2281,0.810000002384186,51.538,-2.1491
2282,3.11999988555908,48.0124,11.5098
2283,4.05000019073486,52.1235,6.2281
2284,23.0499992370606,50.7184,7.0502
2285,3.11999988555908,48.0124,11.5093
2286,3.11999988555908,48.0125,11.5098
2287,3.11999988555908,48.0125,11.5094
2288,0.509999990463257,51.2388,-2.3497
2289,0.810000002384186,51.5381,-2.1493
2290,4.05000019073486,52.1233,6.2283
2291,3.11999988555908,48.0126,11.5098
2292,1.44000005722046,50.1275,8.3334
2293,1.28999996185303,51.8564,4.8504
2294,4.05000019073486,52.1234,6.2278
2295,12.5500001907349,52.2989,6.7545
2296,16.9099998474121,52.4913,13.4449
2297,1.61000001430511,47.1868,5.1937
2298,0.769999980926514,51.5358,-2.1524
2299,1.44000005722046,50.1273,8.3329
2300,0.810000002384186,51.538,-2.1493
2301,0.769999980926514,51.5358,-2.1522
2302,2.57999992370605,53.6984,10.0463
2303,0.810000002384186,51.5381,-2.1494
2304,1.44000005722046,50.1273,8.3333
2305,1.44000005722046,50.1274,8.3336
2306,0.769999980926514,51.5356,-2.1522
2307,6.53000020980835,52.1119,-2.331
2308,1.44000005722046,50.1274,8.3332
2309,1.44000005722046,50.1274,8.3334
2310,16.9099998474121,52.4909,13.4447
2311,1.44000005722046,50.1273,8.3334
2312,1.44000005722046,50.1275,8.3333
2313,7.84999990463257,51.8857,4.6652
2314,1.24000000953674,51.5493,12.1343
2315,3.11999988555908,48.0124,11.5099
2316,0.509999990463257,51.2389,-2.3495
2317,0.509999990463257,51.2389,-2.3496
2318,1.44000005722046,50.1271,8.3334
2319,0.509999990463257,51.239,-2.3493
2320,2.65000009536743,52.5595,-1.2454
2321,1.24000000953674,51.5493,12.1345
2322,46.0900001525879,48.1936,16.3198
2323,1.13999998569489,52.2153,8.3397
2324,3,52.1207,16.0508
2325,46.0900001525879,48.1936,16.3199
2326,4.05000019073486,52.1233,6.2278
2327,8.60000038146973,51.9407,7.6119
2328,0.219999998807907,51.2792,30.2134
2329,2.65000009536743,52.5595,-1.2453
2330,46.0900001525879,48.1936,16.3197
2331,2.77999997138977,50.9717,6.6925
2332,20.1499996185303,47.1968,-1.5191
2333,6.55000019073486,50.4079,30.5337
2334,7.84999990463257,51.8858,4.6651
2335,0.769999980926514,51.5358,-2.1525
2336,0.769999980926514,51.5357,-2.1524
2337,141.630004882813,60.3,25.0231
2338,0.509999990463257,51.2391,-2.3493
2339,0.509999990463257,51.2389,-2.3494
2340,6.05999994277954,52.1119,-2.3313
2341,7.84999990463257,51.8857,4.6651
2342,7.84999990463257,51.8858,4.6649
2343,7.84999990463257,51.886,4.6649
2344,1.82000005245209,55.6152,11.7723
2345,4.05000019073486,52.1236,6.2279
2346,0.409999996423721,52.7688,8.5569
2347,0.219999998807907,51.2792,30.213
2348,0.72000002861023,51.8141,6.6953
2349,7.84999990463257,51.8859,4.6649
2350,8.81999969482422,52.1173,5.1812
2351,7.84999990463257,51.8858,4.6648
2352,5.92999982833862,52.1812,0.1176
2353,2.65000009536743,52.5596,-1.2453
2354,4.05000019073486,52.1234,6.2282
2355,4.05000019073486,52.1235,6.228
2356,0.769999980926514,51.5358,-2.1523
2357,4.05000019073486,52.1234,6.2276
2358,16.9099998474121,52.4909,13.4445
2359,4.05000019073486,52.1233,6.2281
2360,5.26000022888184,50.8888,-3.3733
2361,6.55000019073486,50.4082,30.5341
2362,0.509999990463257,51.2389,-2.3498
2363,10.5299997329712,48.1351,11.4255
2364,15.8699998855591,46.5802,0.3403
2365,4.05000019073486,52.1234,6.2281
2366,4.05000019073486,52.1235,6.2278
2367,36.1199989318848,47.5637,7.5974
2368,53.8400001525879,58.5898,16.1721
2369,4.05000019073486,52.1234,6.2279
2370,1.24000000953674,51.5493,12.1344
2371,3.20000004768372,46.6073,7.0596
2372,2.65000009536743,52.5596,-1.2451
2373,4.8899998664856,50.6204,6.9488
2374,4.05000019073486,52.1233,6.2279
2375,1.24000000953674,51.5492,12.1342
2376,46.0900001525879,48.1935,16.3197
2377,4.84000015258789,50.3857,4.4093
2378,2.77999997138977,50.9717,6.6926
2379,109.98999786377,60.3903,23.1379
2380,7.78000020980835,51.4137,-2.5467
2381,6.55000019073486,50.4083,30.5336
2382,0.5799999833107,50.912,0.6829
2383,0.219999998807907,51.2792,30.2133
2384,0.219999998807907,51.2793,30.2133
2385,0.219999998807907,51.2791,30.213
2386,1.44000005722046,50.1272,8.3332
2387,4.05000019073486,52.1234,6.2283
2388,8.55000019073486,50.8595,4.7
2389,1.44000005722046,50.1273,8.3332
2390,8.55000019073486,50.8589,4.6999
2391,4.8899998664856,50.6205,6.949
2392,0.810000002384186,51.5357,-2.152
2393,1.44000005722046,50.1272,8.3329
2394,2.57999992370605,53.6987,10.0466
2395,1.44000005722046,50.1274,8.3335
2396,4.8899998664856,50.6207,6.9489
2397,0.769999980926514,51.5357,-2.1523
2398,2.65000009536743,52.5596,-1.2457
2399,4.8899998664856,50.6206,6.9488
2400,2.57999992370605,53.6985,10.0465
2401,0.910000026226044,51.82,6.6961
2402,4.8899998664856,50.6206,6.949
2403,2.65000009536743,52.5594,-1.2453
2404,0.219999998807907,51.2793,30.2132
2405,0.219999998807907,51.2791,30.2133
2406,0.219999998807907,51.2792,30.2131
2407,0.759999990463257,48.316,11.2107
2408,2.65000009536743,52.5594,-1.2451
2409,2.65000009536743,52.5596,-1.2454
2410,2.65000009536743,52.5595,-1.2451
2411,2.65000009536743,52.5595,-1.2452
2412,2.65000009536743,52.5596,-1.2452
2413,0.219999998807907,51.2792,30.2132
2414,4.8899998664856,50.6206,6.9489
2415,2.92000007629395,49.6584,13.2957
2416,40,48.1935,16.32
2417,46.0900001525879,48.1935,16.3199
2418,2.57999992370605,53.6984,10.0465
2419,0.370000004768372,43.8186,6.023
2420,2.57999992370605,53.6986,10.0469
2421,46.0900001525879,48.1935,16.3198
2422,23.0499992370606,50.7183,7.0504
2423,23.0499992370606,50.7183,7.0503
2424,2.57999992370605,53.6988,10.0469
2425,4.8899998664856,50.6205,6.9489
2426,1.44000005722046,50.1275,8.3337
2427,1.44000005722046,50.1271,8.3332
2428,1.44000005722046,50.1272,8.3331
2429,1.44000005722046,50.1271,8.3329
2430,4.8899998664856,50.6204,6.9489
2431,1.44000005722046,50.1271,8.333
2432,1.44000005722046,50.1273,8.3335
2433,1.44000005722046,50.1276,8.3333
2434,1.44000005722046,50.1274,8.3337
2435,18.1700000762939,51.348,12.3671
2436,1.44000005722046,50.1272,8.3333
2437,0.519999980926514,51,12.7794
2438,4.8899998664856,50.6205,6.9492
2439,4.8899998664856,50.6206,6.9491
2440,24.3999996185303,51.9018,7.6468
2441,1.44000005722046,50.1273,8.3331
2442,0.219999998807907,51.2791,30.2131
2443,0.219999998807907,51.2793,30.213
2444,0.219999998807907,51.2793,30.2135
2445,0.219999998807907,51.279,30.2133
2446,103.040000915527,60.2806,24.9622
2447,0.219999998807907,51.2793,30.2131
2448,0.219999998807907,51.2792,30.2129
2449,0.219999998807907,51.2793,30.2134
2450,0.219999998807907,51.279,30.2129
2451,0.509999990463257,51.239,-2.349
2452,2.57999992370605,53.6986,10.047
2453,0.219999998807907,51.279,30.2132
2454,7.44000005722046,49.5443,8.5782
2455,0.939999997615814,53.2371,-1.7913
2456,3.11999988555908,48.0122,11.5099
2457,3.11999988555908,48.0121,11.5098
2458,53.8400001525879,58.5897,16.1722
2459,2.57999992370605,53.6985,10.0469
2460,3.11999988555908,48.0122,11.5094
2461,3.11999988555908,48.0124,11.5101
2462,3.11999988555908,48.0123,11.5099
2463,3.11999988555908,48.012,11.5096
2464,3.00999999046326,48.1112,11.759
2465,3.11999988555908,48.0124,11.51
2466,3.11999988555908,48.0123,11.5101
2467,0.699999988079071,52.5038,9.6252
2468,3,52.1208,16.0513
2469,2.57999992370605,53.6987,10.0464
2470,7.84999990463257,51.8859,4.6653
2471,4.05000019073486,52.1235,6.2284
2472,4.05000019073486,52.1236,6.2277
2473,0.509999990463257,51.2388,-2.3495
2474,4.05000019073486,52.1236,6.2281
2475,4.05000019073486,52.1236,6.228
2476,4.05000019073486,52.1235,6.2282
2477,3.11999988555908,48.0126,11.5097
2478,4.05000019073486,52.1235,6.2277
2479,4.8899998664856,50.6207,6.949
2480,2.57999992370605,53.6986,10.0466
2481,4.05000019073486,52.1235,6.2276
2482,2.57999992370605,53.6984,10.046
2483,2.57999992370605,53.6987,10.0462
2484,2.57999992370605,53.6986,10.0462
2485,2.57999992370605,53.6986,10.0465
2486,0,52.0101,4.3325
2487,0,52.0102,4.3322
2488,1.24000000953674,51.5493,12.1342
2489,2.57999992370605,53.6985,10.0463
