id,lat,lon,date
99375,56.2223,-2.7682,2024-03-06
59621,46.9661,7.1139,2024-03-06
95354,53.2547,-1.4671,2024-03-06
80512,51.2389,-2.3497,2024-03-06
70896,49.3184,0.0029,2024-03-06
80573,51.2389,-2.3495,2024-03-06
79448,51.1043,17.0335,2024-03-06
93218,52.6915,-1.8373,2024-03-06
80264,51.2386,-2.3501,2024-03-06
67472,48.153,-1.8227,2024-03-06
80289,51.2387,-2.35,2024-03-06
95400,53.2547,-1.4666,2024-03-06
95390,53.2547,-1.4667,2024-03-06
80299,51.2387,-2.3499,2024-03-06
101395,59.2923,18.4382,2024-03-06
86597,51.7582,-2.501,2024-03-06
78037,50.9124,0.683,2024-03-06
78026,50.9121,0.683,2024-03-06
86399,51.758,-2.5006,2024-03-06
55111,45.087,5.7436,2024-03-06
76669,50.7346,-1.7356,2024-03-06
86530,51.7581,-2.5007,2024-03-06
87277,51.8824,-2.4324,2024-03-06
99298,56.2216,-2.7657,2024-03-06
97889,54.3211,-1.4875,2024-03-06
85673,51.6807,-2.309,2024-03-06
87340,51.8825,-2.4321,2024-03-06
99521,56.2224,-2.7673,2024-03-06
53236,44.4198,26.1155,2024-03-06
65361,47.7997,2.422,2024-03-06
95247,53.2373,-1.7911,2024-03-06
99332,56.2221,-2.7661,2024-03-06
82613,51.4766,-0.8696,2024-03-06
91162,52.3057,6.7662,2024-03-06
80281,51.2387,-2.3501,2024-03-06
78719,51.0244,3.8664,2024-03-06
77396,50.8592,4.7002,2024-03-06
78654,51.0243,3.866,2024-03-06
78641,51.0243,3.8657,2024-03-06
78659,51.0243,3.8661,2024-03-06
22141,35.5138,24.018,2024-03-06
70184,49.0291,2.0601,2024-03-06
87414,51.8858,4.6651,2024-03-06
87417,51.8858,4.6652,2024-03-06
61465,47.2552,11.3707,2024-03-06
78764,51.0245,3.8663,2024-03-06
87510,51.9032,4.4607,2024-03-06
92436,52.489,9.2833,2024-03-06
78773,51.0246,3.8659,2024-03-06
87578,51.9033,4.4609,2024-03-06
78789,51.0246,3.8664,2024-03-06
78760,51.0245,3.8662,2024-03-06
78782,51.0246,3.8661,2024-03-06
87671,51.9035,4.461,2024-03-06
87458,51.8861,4.6648,2024-03-06
81721,51.3079,3.1292,2024-03-06
68356,48.4391,16.7915,2024-03-06
91955,52.377,8.6387,2024-03-06
95318,53.2546,-1.4668,2024-03-06
81108,51.2454,7.024,2024-03-06
78251,50.9729,0.1246,2024-03-06
102117,59.9631,10.7639,2024-03-06
78145,50.9718,6.6923,2024-03-06
69676,48.8069,9.2234,2024-03-06
87503,51.9032,4.4606,2024-03-06
84630,51.5963,-0.1471,2024-03-06
95114,53.2371,-1.7907,2024-03-06
102163,59.9632,10.7639,2024-03-06
80537,51.2389,-2.3496,2024-03-06
96933,53.6986,10.0462,2024-03-06
73674,50.3754,2.8143,2024-03-06
85930,51.6997,-2.3568,2024-03-06
80495,51.2389,-2.3498,2024-03-06
87027,51.8821,-2.4316,2024-03-06
90247,52.2064,6.7997,2024-03-06
68377,48.4392,16.7911,2024-03-06
51166,43.8237,5.3222,2024-03-06
102394,60.3,25.0231,2024-03-06
84015,51.5407,-0.6707,2024-03-06
71197,49.4609,1.0978,2024-03-06
59506,46.9661,7.1136,2024-03-06
59820,46.9662,7.1138,2024-03-06
77991,50.9119,0.6833,2024-03-06
89957,52.1236,6.2274,2024-03-06
87663,51.9035,4.4608,2024-03-06
77915,50.9117,0.6833,2024-03-06
77910,50.9117,0.6829,2024-03-06
77947,50.9118,0.683,2024-03-06
51170,43.8237,5.3224,2024-03-06
89871,52.1233,6.2282,2024-03-06
94557,53.1569,0.1878,2024-03-06
94588,53.1571,0.1877,2024-03-06
99471,56.2224,-2.7676,2024-03-06
99455,56.2224,-2.7677,2024-03-06
87388,51.8855,4.6649,2024-03-06
80757,51.239,-2.3493,2024-03-06
99373,56.2223,-2.7683,2024-03-06
47814,43.08,5.824,2024-03-06
57150,45.8296,4.769,2024-03-06
82264,51.4715,12.0041,2024-03-06
95779,53.4979,-0.318,2024-03-06
80609,51.2389,-2.3494,2024-03-06
77950,50.9118,0.6831,2024-03-06
91569,52.3683,12.9162,2024-03-06
57196,45.8299,4.7689,2024-03-06
95275,53.2545,-1.4668,2024-03-06
99341,56.2222,-2.7689,2024-03-06
57182,45.8297,4.769,2024-03-06
99368,56.2223,-2.7691,2024-03-06
57193,45.8298,4.7687,2024-03-06
62478,47.3942,-1.0208,2024-03-06
57184,45.8297,4.7691,2024-03-06
99422,56.2224,-2.7693,2024-03-06
99421,56.2224,-2.7694,2024-03-06
80730,51.239,-2.3494,2024-03-06
59573,46.9661,7.1138,2024-03-06
86628,51.7583,-2.4958,2024-03-06
86668,51.8242,4.6827,2024-03-06
86345,51.758,-2.5008,2024-03-06
92444,52.4892,9.2833,2024-03-06
51250,43.8238,5.3228,2024-03-06
87498,51.9032,4.4604,2024-03-06
89586,52.0943,6.4502,2024-03-06
81887,51.364,7.4885,2024-03-06
87561,51.9033,4.4608,2024-03-06
86324,51.758,-2.501,2024-03-06
90371,52.2065,6.7997,2024-03-06
80642,51.2389,-2.3493,2024-03-06
72889,50.1514,8.7336,2024-03-06
77916,50.9118,0.6819,2024-03-06
87539,51.9033,4.4607,2024-03-06
90465,52.2066,6.7997,2024-03-06
99311,56.2219,-2.7684,2024-03-06
80665,51.2389,-2.3492,2024-03-06
95260,53.2544,-1.467,2024-03-06
24133,36.1896,-5.4401,2024-03-06
68733,48.5507,1.592,2024-03-06
94465,53.1512,-1.3766,2024-03-06
88988,52.0652,-0.0852,2024-03-06
79146,51.0639,7.0292,2024-03-06
68338,48.439,16.7917,2024-03-06
61814,47.314,0.817,2024-03-07
87301,51.8824,-2.4321,2024-03-07
47815,43.08,5.824,2024-03-07
53695,44.6526,-1.1717,2024-03-07
68291,48.4389,16.7917,2024-03-07
90466,52.2066,6.7997,2024-03-07
58906,46.7223,6.7809,2024-03-07
68375,48.4391,16.792,2024-03-07
70965,49.3219,2.3232,2024-03-07
82954,51.5013,-0.0393,2024-03-07
95780,53.4979,-0.318,2024-03-07
86210,51.7579,-2.5006,2024-03-07
76670,50.7346,-1.7356,2024-03-07
96050,53.5331,8.6034,2024-03-07
87343,51.8825,-2.432,2024-03-07
78511,50.978,-0.3544,2024-03-07
90118,52.2062,6.7997,2024-03-07
77020,50.799,4.0264,2024-03-07
87290,51.8824,-2.4322,2024-03-07
78252,50.9729,0.1246,2024-03-07
89527,52.0942,6.4501,2024-03-07
87410,51.8858,4.665,2024-03-07
67473,48.153,-1.8227,2024-03-07
81859,51.3552,4.4448,2024-03-07
55287,45.173,5.3546,2024-03-07
74863,50.6111,6.655,2024-03-07
68296,48.4389,16.7918,2024-03-07
77031,50.799,4.0265,2024-03-07
87983,51.9305,-2.4603,2024-03-07
68303,48.4389,16.792,2024-03-07
86453,51.758,-2.5004,2024-03-07
94983,53.208,-1.6731,2024-03-07
68734,48.5507,1.592,2024-03-07
86093,51.7578,-2.5005,2024-03-07
98841,55.8413,12.2828,2024-03-07
86583,51.7581,-2.5002,2024-03-07
62170,47.3433,8.5394,2024-03-07
85822,51.6814,-2.3093,2024-03-07
98058,54.3563,-3.4058,2024-03-07
90335,52.2065,6.7996,2024-03-07
80731,51.239,-2.3494,2024-03-07
76982,50.7989,4.0265,2024-03-07
60001,46.9662,7.1141,2024-03-07
75573,50.6409,4.555,2024-03-07
80610,51.2389,-2.3494,2024-03-07
96875,53.6759,-2.804,2024-03-07
93841,52.9086,1.261,2024-03-07
67960,48.3335,7.9361,2024-03-07
77378,50.8592,4.7,2024-03-07
83604,51.5303,5.7002,2024-03-07
90185,52.2064,6.7994,2024-03-07
87222,51.8823,-2.4319,2024-03-07
60235,46.9663,7.1141,2024-03-07
68396,48.4393,16.7919,2024-03-07
60620,47.0593,-1.3053,2024-03-07
82614,51.4766,-0.8696,2024-03-07
59877,46.9662,7.1139,2024-03-07
68317,48.439,16.7915,2024-03-07
100452,57.2491,10.284,2024-03-07
77051,50.7991,4.0263,2024-03-07
69704,48.8069,9.2238,2024-03-07
77000,50.799,4.0263,2024-03-07
80574,51.2389,-2.3495,2024-03-07
101163,59.2523,18.2479,2024-03-07
101396,59.2923,18.4382,2024-03-07
76971,50.7989,4.0264,2024-03-07
61219,47.1868,5.1937,2024-03-07
67620,48.2192,-1.5823,2024-03-07
80780,51.239,-2.3492,2024-03-07
87012,51.882,-2.4314,2024-03-07
68388,48.4392,16.7918,2024-03-07
59666,46.9661,7.114,2024-03-07
91946,52.3729,6.4802,2024-03-07
87122,51.8822,-2.4317,2024-03-07
102471,60.3903,23.1379,2024-03-07
68402,48.4394,16.7919,2024-03-07
80758,51.239,-2.3493,2024-03-07
68393,48.4393,16.7916,2024-03-07
51775,44.178,1.1245,2024-03-07
80331,51.2387,-2.3494,2024-03-07
90392,52.2065,6.7998,2024-03-07
54931,45.0384,-0.7378,2024-03-07
68339,48.439,16.7917,2024-03-07
80679,51.2389,-2.3489,2024-03-07
63824,47.5276,-0.4401,2024-03-07
80474,51.2388,-2.3491,2024-03-07
87028,51.8821,-2.4316,2024-03-07
80469,51.2388,-2.3493,2024-03-07
81893,51.3642,7.4884,2024-03-07
79147,51.0639,7.0292,2024-03-07
65362,47.7997,2.422,2024-03-07
80242,51.2384,-2.3502,2024-03-07
80250,51.2385,-2.3501,2024-03-07
72935,50.1515,8.7335,2024-03-07
80249,51.2385,-2.3503,2024-03-07
72890,50.1514,8.7336,2024-03-07
62479,47.3942,-1.0208,2024-03-07
58134,46.2174,1.9156,2024-03-07
95303,53.2546,-1.4669,2024-03-07
93564,52.8731,-1.4515,2024-03-07
81888,51.364,7.4886,2024-03-07
93577,52.8732,-1.4516,2024-03-07
75737,50.6722,7.1542,2024-03-07
51215,43.8238,5.3225,2024-03-07
100319,57.159,-2.5574,2024-03-07
100278,57.1589,-2.5575,2024-03-07
93233,52.6915,-1.8372,2024-03-07
85683,51.6807,-2.3089,2024-03-07
90568,52.2071,6.8003,2024-03-07
90426,52.2066,6.7995,2024-03-07
73026,50.1516,8.7338,2024-03-07
87321,51.8824,-2.4319,2024-03-07
87312,51.8824,-2.432,2024-03-07
80340,51.2388,-2.35,2024-03-07
89578,52.0943,6.4501,2024-03-07
102706,61.4286,10.2151,2024-03-07
51239,43.8238,5.3227,2024-03-07
80349,51.2388,-2.3499,2024-03-07
94683,53.171,-1.9828,2024-03-07
97387,53.7819,-0.6442,2024-03-07
90061,52.1812,0.1176,2024-03-07
83696,51.5368,-0.6718,2024-03-07
79293,51.087,4.4581,2024-03-07
90306,52.2065,6.7995,2024-03-07
69803,48.807,9.224,2024-03-07
70185,49.0291,2.0601,2024-03-07
80666,51.2389,-2.3492,2024-03-07
69668,48.8068,9.2246,2024-03-07
74944,50.6152,3.0277,2024-03-07
100875,58.7462,17.8674,2024-03-07
51135,43.8235,5.3224,2024-03-07
95340,53.2546,-1.4666,2024-03-07
71198,49.4609,1.0978,2024-03-07
86246,51.7579,-2.5005,2024-03-07
80643,51.2389,-2.3493,2024-03-07
93018,52.5595,-1.2453,2024-03-07
97611,54.0759,-2.8333,2024-03-07
89865,52.1233,6.228,2024-03-07
80393,51.2388,-2.3497,2024-03-07
87195,51.8823,-2.432,2024-03-07
80538,51.2389,-2.3496,2024-03-07
80484,51.2389,-2.3499,2024-03-07
94314,53.146,6.3837,2024-03-07
99541,56.2224,-2.767,2024-03-07
99529,56.2224,-2.7672,2024-03-07
99489,56.2224,-2.7675,2024-03-07
85642,51.6806,-2.3088,2024-03-07
80450,51.2388,-2.3495,2024-03-07
70897,49.3184,0.0029,2024-03-07
80804,51.239,-2.349,2024-03-07
99507,56.2224,-2.7674,2024-03-07
80849,51.2391,-2.349,2024-03-07
80857,51.2391,-2.3488,2024-03-07
87624,51.9034,4.4608,2024-03-07
84016,51.5407,-0.6707,2024-03-07
87136,51.8822,-2.4316,2024-03-07
78991,51.0427,13.8022,2024-03-07
74326,50.5572,3.2383,2024-03-07
74251,50.5572,3.2381,2024-03-07
74141,50.5571,3.2386,2024-03-07
75880,50.7048,7.1609,2024-03-07
100196,57.0156,14.898,2024-03-07
49790,43.4656,2.0047,2024-03-07
92507,52.491,13.4449,2024-03-07
87605,51.9034,4.4607,2024-03-07
85168,51.6556,-0.4191,2024-03-07
51142,43.8236,5.3224,2024-03-07
77211,50.8542,3.3543,2024-03-07
101927,59.9087,10.8364,2024-03-07
73279,50.1562,8.7531,2024-03-07
74671,50.5576,3.2386,2024-03-07
87459,51.8861,4.6648,2024-03-07
78644,51.0243,3.8658,2024-03-07
87579,51.9033,4.4609,2024-03-07
81669,51.2868,7.1397,2024-03-06
77901,50.9092,0.6904,2024-03-06
66319,48.0123,11.5095,2024-03-07
91956,52.377,8.6387,2024-03-07
66457,48.0124,11.5095,2024-03-07
66228,48.0122,11.5096,2024-03-07
66197,48.0122,11.5094,2024-03-07
86808,51.8564,4.8504,2024-03-07
99302,56.2218,-2.7678,2024-03-07
99681,56.2227,-2.7681,2024-03-07
78655,51.0243,3.866,2024-03-07
80513,51.2389,-2.3497,2024-03-07
80365,51.2388,-2.3498,2024-03-07
78147,50.9718,6.6924,2024-03-07
80496,51.2389,-2.3498,2024-03-07
91473,52.341,12.9675,2024-03-07
81670,51.2868,7.14,2024-03-07
75806,50.7032,4.6631,2024-03-07
97098,53.7266,-0.4461,2024-03-07
75796,50.703,4.6628,2024-03-07
75793,50.7029,4.6626,2024-03-07
87677,51.9035,4.4612,2024-03-07
85741,51.6808,-2.309,2024-03-07
52115,44.3403,4.7568,2024-03-07
85758,51.6808,-2.3089,2024-03-07
77439,50.8594,4.7,2024-03-07
80707,51.239,-2.3495,2024-03-07
80794,51.239,-2.3491,2024-03-07
51290,43.8246,5.324,2024-03-07
89772,52.1206,16.051,2024-03-07
102118,59.9631,10.7639,2024-03-07
98947,56.1039,10.2057,2024-03-07
63115,47.4712,11.9911,2024-03-07
81461,51.2792,30.2136,2024-03-07
90533,52.2068,6.7995,2024-03-07
79202,51.0698,13.7765,2024-03-05
69710,48.8069,9.2239,2024-03-07
87540,51.9033,4.4607,2024-03-07
81359,51.2791,30.2131,2024-03-07
87504,51.9032,4.4606,2024-03-07
81374,51.2791,30.2132,2024-03-07
69915,48.8078,2.3746,2024-03-07
94466,53.1512,-1.3766,2024-03-07
99411,56.2223,-2.7673,2024-03-07
68918,48.6018,-1.9772,2024-03-07
78257,50.973,0.1242,2024-03-07
62331,47.3818,-1.5185,2024-03-07
66498,48.0124,11.5097,2024-03-07
95249,53.2373,-1.791,2024-03-07
88994,52.0652,-0.0851,2024-03-07
81494,51.2794,30.2137,2024-03-07
81316,51.2789,30.2131,2024-03-07
90372,52.2065,6.7997,2024-03-07
74445,50.5573,3.2381,2024-03-07
87496,51.9032,4.4602,2024-03-07
58275,46.3579,-0.3316,2024-03-07
75678,50.6431,2.9836,2024-03-07
95276,53.2545,-1.4668,2024-03-07
79164,51.0642,7.0286,2024-03-07
69155,48.6134,1.6894,2024-03-07
86179,51.7579,-2.5007,2024-03-07
86271,51.7579,-2.5004,2024-03-07
72991,50.1515,8.7338,2024-03-07
87347,51.8825,-2.4319,2024-03-07
78155,50.9718,6.6925,2024-03-07
77316,50.8545,3.354,2024-03-07
82955,51.5013,-0.0393,2024-03-08
58276,46.3579,-0.3316,2024-03-08
80611,51.2389,-2.3494,2024-03-08
82524,51.4741,-0.093,2024-03-08
55288,45.173,5.3546,2024-03-08
80759,51.239,-2.3493,2024-03-08
61815,47.314,0.817,2024-03-08
54932,45.0384,-0.7378,2024-03-08
91123,52.2989,6.7545,2024-03-08
83605,51.5303,5.7002,2024-03-08
80426,51.2388,-2.3496,2024-03-08
72910,50.1514,8.7337,2024-03-08
97612,54.0759,-2.8333,2024-03-08
47816,43.08,5.824,2024-03-08
83697,51.5368,-0.6718,2024-03-08
80850,51.2391,-2.349,2024-03-08
86809,51.8564,4.8504,2024-03-08
89797,52.1207,16.051,2024-03-08
66198,48.0122,11.5094,2024-03-08
101164,59.2523,18.2479,2024-03-08
84435,51.587,-0.1378,2024-03-08
89528,52.0942,6.4501,2024-03-08
80732,51.239,-2.3494,2024-03-08
51143,43.8236,5.3224,2024-03-08
78512,50.978,-0.3544,2024-03-08
60621,47.0593,-1.3053,2024-03-08
70966,49.3219,2.3232,2024-03-08
60046,46.9662,7.1142,2024-03-08
76671,50.7346,-1.7356,2024-03-08
93842,52.9086,1.261,2024-03-08
97890,54.3211,-1.4875,2024-03-07
101397,59.2923,18.4382,2024-03-08
60305,46.9663,7.1143,2024-03-08
81860,51.3552,4.4448,2024-03-08
99490,56.2224,-2.7675,2024-03-08
60329,46.9663,7.1145,2024-03-08
60318,46.9663,7.1144,2024-03-08
75574,50.6409,4.555,2024-03-08
59622,46.9661,7.1139,2024-03-08
73769,50.4081,30.5339,2024-03-08
79320,51.0872,4.4582,2024-03-08
60278,46.9663,7.1142,2024-03-08
60236,46.9663,7.1141,2024-03-08
90167,52.2063,6.7998,2024-03-08
59943,46.9662,7.114,2024-03-08
88762,52.0504,7.4742,2024-03-08
78258,50.973,0.1242,2024-03-08
60152,46.9663,7.1139,2024-03-08
91947,52.3729,6.4802,2024-03-08
63825,47.5276,-0.4401,2024-03-08
60189,46.9663,7.114,2024-03-08
60002,46.9662,7.1141,2024-03-08
89310,52.094,6.4515,2024-03-08
88902,52.0648,-0.0853,2024-03-08
59667,46.9661,7.114,2024-03-08
66208,48.0122,11.5095,2024-03-08
59878,46.9662,7.1139,2024-03-08
66441,48.0124,11.5094,2024-03-08
95368,53.2547,-1.4669,2024-03-08
66346,48.0123,11.5096,2024-03-08
66320,48.0123,11.5095,2024-03-08
66396,48.0123,11.5098,2024-03-08
72946,50.1515,8.7336,2024-03-08
66565,48.0125,11.5096,2024-03-08
78102,50.9716,6.6926,2024-03-08
87137,51.8822,-2.4316,2024-03-08
78198,50.9719,6.6924,2024-03-08
66499,48.0124,11.5097,2024-03-08
66458,48.0124,11.5095,2024-03-08
66417,48.0123,11.51,2024-03-08
96876,53.6759,-2.804,2024-03-08
66532,48.0124,11.51,2024-03-08
88922,52.065,-0.0855,2024-03-08
88949,52.0651,-0.0855,2024-03-08
88909,52.0649,-0.0854,2024-03-08
88895,52.0643,-0.0858,2024-03-08
90602,52.2153,8.3397,2024-03-08
101928,59.9087,10.8364,2024-03-08
71199,49.4609,1.0978,2024-03-08
86706,51.827,-2.8752,2024-03-08
86704,51.827,-2.8753,2024-03-08
77865,50.8868,4.6431,2024-03-08
94558,53.1569,0.1878,2024-03-08
86658,51.82,6.6961,2024-03-08
51357,43.8421,10.4832,2024-03-08
72971,50.1515,8.7337,2024-03-08
87479,51.8864,4.6647,2024-03-08
70898,49.3184,0.0029,2024-03-08
67961,48.3335,7.9361,2024-03-08
77379,50.8592,4.7,2024-03-08
97388,53.7819,-0.6442,2024-03-08
90373,52.2065,6.7997,2024-03-08
99403,56.2223,-2.7675,2024-03-08
98978,56.1046,10.2048,2024-03-08
85602,51.6767,-1.4389,2024-03-08
89549,52.0942,6.4502,2024-03-08
75727,50.6721,7.1541,2024-03-08
70425,49.0655,-1.547,2024-03-08
80539,51.2389,-2.3496,2024-03-08
99159,56.1554,9.5012,2024-03-08
62332,47.3818,-1.5185,2024-03-08
75803,50.7032,4.663,2024-03-08
84017,51.5407,-0.6707,2024-03-08
58135,46.2174,1.9156,2024-03-08
99522,56.2224,-2.7673,2024-03-08
67621,48.2192,-1.5823,2024-03-08
94782,53.1711,-1.9831,2024-03-08
87196,51.8823,-2.432,2024-03-08
99655,56.2226,-2.768,2024-03-08
74531,50.5574,3.2378,2024-03-08
85674,51.6807,-2.309,2024-03-08
94467,53.1512,-1.3766,2024-03-08
78707,51.0244,3.8661,2024-03-08
84631,51.5963,-0.1471,2024-03-08
53238,44.4198,26.1155,2024-03-08
78717,51.0244,3.8663,2024-03-08
78761,51.0245,3.8662,2024-03-08
70186,49.0291,2.0601,2024-03-08
78783,51.0246,3.8661,2024-03-08
77295,50.8544,3.3542,2024-03-08
79065,51.0429,13.8012,2024-03-08
77671,50.8758,4.7027,2024-03-08
70069,48.8461,2.1888,2024-03-08
82216,51.4099,-2.5017,2024-03-08
53696,44.6526,-1.1717,2024-03-08
78100,50.9716,6.6925,2024-03-08
87472,51.8863,4.6632,2024-03-08
81360,51.2791,30.2131,2024-03-08
74200,50.5572,3.238,2024-03-08
73938,50.5567,3.2378,2024-03-08
87486,51.9028,4.4602,2024-03-08
74658,50.5575,3.2388,2024-03-08
87381,51.8852,4.6651,2024-03-08
74945,50.6152,3.0277,2024-03-08
101702,59.5209,10.6973,2024-03-08
87639,51.9034,4.4609,2024-03-08
89023,52.0655,1.1611,2024-03-08
71979,49.9985,8.2041,2024-03-08
62171,47.3433,8.5394,2024-03-08
95781,53.4979,-0.318,2024-03-08
69916,48.8078,2.3746,2024-03-08
81723,51.308,3.13,2024-03-08
79025,51.0428,13.8018,2024-03-08
68389,48.4392,16.7918,2024-03-08
49791,43.4656,2.0047,2024-03-08
100706,58.6397,16.7958,2024-03-08
78115,50.9717,6.6925,2024-03-08
94283,53.1459,6.3835,2024-03-08
99946,56.3129,-3.0209,2024-03-08
100764,58.6398,16.7959,2024-03-08
94264,53.1144,-3.3758,2024-03-08
99685,56.2227,-2.7672,2024-03-08
51776,44.178,1.1245,2024-03-08
102143,59.9632,10.7638,2024-03-08
66781,48.0705,7.904,2024-03-08
100453,57.2491,10.284,2024-03-08
83763,51.5404,-0.6702,2024-03-08
78722,51.0245,3.8657,2024-03-08
80341,51.2388,-2.35,2024-03-08
80336,51.2388,-2.3501,2024-03-08
60387,46.9664,7.1141,2024-03-08
87625,51.9034,4.4608,2024-03-08
78216,50.9719,6.6927,2024-03-08
87541,51.9033,4.4607,2024-03-08
89754,52.1119,-2.3317,2024-03-08
78289,50.9732,0.1248,2024-03-08
79228,51.07,13.7765,2024-03-06
84402,51.5868,-0.1372,2024-03-08
86689,51.8269,-2.8753,2024-03-08
95331,53.2546,-1.4667,2024-03-08
87467,51.8862,4.6646,2024-03-08
78650,51.0243,3.8659,2024-03-08
88178,51.9407,7.6119,2024-03-08
94605,53.165,9.0178,2024-03-08
73007,50.1516,8.7334,2024-03-08
80394,51.2388,-2.3497,2024-03-08
85720,51.6808,-2.3091,2024-03-08
80575,51.2389,-2.3495,2024-03-08
80514,51.2389,-2.3497,2024-03-08
80451,51.2388,-2.3495,2024-03-08
80366,51.2388,-2.3498,2024-03-08
69156,48.6134,1.6894,2024-03-08
78236,50.9721,6.6923,2024-03-08
72992,50.1515,8.7338,2024-03-08
87985,51.9305,-2.4603,2024-03-09
101398,59.2923,18.4382,2024-03-09
61816,47.314,0.817,2024-03-09
80612,51.2389,-2.3494,2024-03-09
58908,46.7223,6.7809,2024-03-09
81477,51.2793,30.2133,2024-03-09
62333,47.3818,-1.5185,2024-03-09
50216,43.598,3.8998,2024-03-09
67962,48.3335,7.9361,2024-03-09
82615,51.4766,-0.8696,2024-03-09
75575,50.6409,4.555,2024-03-09
89529,52.0942,6.4501,2024-03-09
89564,52.0943,6.4498,2024-03-09
68735,48.5507,1.592,2024-03-09
55289,45.173,5.3546,2024-03-09
97389,53.7819,-0.6442,2024-03-09
60419,46.9664,7.1144,2024-03-09
60003,46.9662,7.1141,2024-03-09
91124,52.2989,6.7545,2024-03-09
60410,46.9664,7.1143,2024-03-09
60279,46.9663,7.1142,2024-03-09
60306,46.9663,7.1143,2024-03-09
59879,46.9662,7.1139,2024-03-09
96877,53.6759,-2.804,2024-03-09
79166,51.0642,7.0286,2024-03-09
59944,46.9662,7.114,2024-03-09
67622,48.2192,-1.5823,2024-03-09
70967,49.3219,2.3232,2024-03-09
59574,46.9661,7.1138,2024-03-09
101929,59.9087,10.8364,2024-03-09
59534,46.9661,7.1137,2024-03-09
60319,46.9663,7.1144,2024-03-09
53697,44.6526,-1.1717,2024-03-09
83698,51.5368,-0.6718,2024-03-09
67474,48.153,-1.8227,2024-03-09
90603,52.2153,8.3397,2024-03-09
70899,49.3184,0.0029,2024-03-09
86659,51.82,6.6961,2024-03-09
83626,51.5356,-2.1522,2024-03-09
80781,51.239,-2.3492,2024-03-09
90063,52.1812,0.1176,2024-03-09
61361,47.215,-1.5386,2024-03-09
81861,51.3552,4.4448,2024-03-09
60622,47.0593,-1.3053,2024-03-09
78173,50.9718,6.6926,2024-03-09
69917,48.8078,2.3746,2024-03-09
86673,51.8267,-2.8753,2024-03-09
88456,51.9676,7.6094,2024-03-09
102410,60.3187,5.3504,2024-03-09
87468,51.8862,4.6646,2024-03-09
86707,51.827,-2.8752,2024-03-09
78103,50.9716,6.6926,2024-03-09
77380,50.8592,4.7,2024-03-09
58136,46.2174,1.9156,2024-03-09
100320,57.159,-2.5574,2024-03-09
86690,51.8269,-2.8753,2024-03-09
100392,57.1592,-2.5572,2024-03-09
78208,50.9719,6.6925,2024-03-09
95245,53.2372,-1.7909,2024-03-09
81452,51.2792,30.2134,2024-03-09
81484,51.2793,30.2134,2024-03-09
87484,51.8878,4.6649,2024-03-09
74865,50.6111,6.655,2024-03-09
95020,53.2081,-1.6728,2024-03-09
50008,43.4852,-0.7456,2024-03-09
62480,47.3942,-1.0208,2024-03-09
61189,47.1797,7.5042,2024-03-09
91948,52.3729,6.4802,2024-03-09
87223,51.8823,-2.4319,2024-03-09
87322,51.8824,-2.4319,2024-03-09
65363,47.7997,2.422,2024-03-09
87197,51.8823,-2.432,2024-03-09
84403,51.5868,-0.1372,2024-03-09
62677,47.4032,8.5585,2024-03-09
75715,50.6719,7.1533,2024-03-09
78513,50.978,-0.3544,2024-03-09
93843,52.9086,1.261,2024-03-09
80395,51.2388,-2.3497,2024-03-09
85210,51.6696,8.9278,2024-03-09
83606,51.5303,5.7002,2024-03-09
51777,44.178,1.1245,2024-03-09
97469,53.9629,-1.3485,2024-03-09
82213,51.4098,-2.5011,2024-03-09
93219,52.6915,-1.8373,2024-03-09
98843,55.8413,12.2828,2024-03-09
90509,52.2067,6.7996,2024-03-09
95958,53.5305,-2.7543,2024-03-09
80830,51.2391,-2.3492,2024-03-09
87542,51.9033,4.4607,2024-03-09
70426,49.0655,-1.547,2024-03-09
87160,51.8823,-2.4322,2024-03-09
82228,51.4099,-2.5015,2024-03-09
77830,50.8867,4.6431,2024-03-09
54933,45.0384,-0.7378,2024-03-09
87154,51.8823,-2.4323,2024-03-09
80806,51.239,-2.3489,2024-03-09
80795,51.239,-2.3491,2024-03-09
78135,50.9717,6.6927,2024-03-09
73183,50.156,8.7533,2024-03-09
79256,51.0868,4.4581,2024-03-09
78240,50.9723,6.6919,2024-03-09
99001,56.1047,10.2047,2024-03-09
87517,51.9033,4.4604,2024-03-09
78685,51.0244,3.8659,2024-03-09
82199,51.3837,7.7127,2024-03-09
87494,51.9031,4.4605,2024-03-09
87626,51.9034,4.4608,2024-03-09
87500,51.9032,4.4605,2024-03-09
87497,51.9032,4.4602,2024-03-09
88883,52.0587,4.4714,2024-03-09
79100,51.0568,4.892,2024-03-09
102396,60.3,25.0231,2024-03-09
87450,51.886,4.665,2024-03-09
102164,59.9632,10.7639,2024-03-09
49792,43.4656,2.0047,2024-03-09
77191,50.8534,4.347,2024-03-09
87687,51.9038,4.4608,2024-03-09
87606,51.9034,4.4607,2024-03-09
78728,51.0245,3.8658,2024-03-09
77329,50.8545,3.3542,2024-03-09
82525,51.4741,-0.093,2024-03-09
75882,50.7048,7.1609,2024-03-09
70796,49.2714,11.4662,2024-03-09
87492,51.9031,4.4603,2024-03-09
87682,51.9036,4.4611,2024-03-09
87594,51.9034,4.4605,2024-03-09
74636,50.5575,3.2379,2024-03-09
74403,50.5573,3.238,2024-03-09
102945,63.4288,14.7461,2024-03-09
70187,49.0291,2.0601,2024-03-09
